Country,Year,Avg Female BMI,Avg Male BMI,Kilocalories Per Day
Bulgaria,2004,25.32824,26.11251,2768.06
Bulgaria,2005,25.36821,26.20561,2768
Bulgaria,2007,25.46587,26.42397,2766.11
Bulgaria,2006,25.41638,26.30869,2749.46
Bulgaria,1996,25.29274,25.77704,2742.69
Bulgaria,1997,25.23099,25.76761,2680.32
Burkina Faso,2006,21.46883,21.10561,2677.32
Burkina Faso,2007,21.54789,21.18575,2676.91
Burkina Faso,2005,21.39208,21.02654,2653.27
Burkina Faso,2003,21.22157,20.88506,2645.6
Burkina Faso,2004,21.31166,20.95357,2637.64
Burkina Faso,2002,21.12089,20.81927,2587.79
Burkina Faso,1994,20.53269,20.46465,2563.5
Burkina Faso,1995,20.59868,20.49193,2546.72
Burkina Faso,1996,20.67019,20.52809,2544.5
Burkina Faso,1993,20.45956,20.43103,2542.99
Burkina Faso,1999,20.87512,20.66053,2532.88
Burkina Faso,1992,20.37662,20.403,2524.93
Burkina Faso,2001,21.02877,20.75999,2521.84
Burkina Faso,1997,20.73129,20.56636,2497.59
Burkina Faso,2000,20.95276,20.70895,2482.75
Burkina Faso,1998,20.79543,20.60729,2469.51
Burkina Faso,1991,20.2967,20.37212,2441.99
Burkina Faso,1990,20.21868,20.34378,2399.65
Burkina Faso,1989,20.13424,20.3198,2315.94
Burkina Faso,1987,19.94732,20.25441,2273.25
Burkina Faso,1986,19.84262,20.22333,2259.91
Burkina Faso,1988,20.0482,20.29278,2236.26
Burkina Faso,1985,19.72767,20.17957,1899.7
Burkina Faso,1982,19.52129,20.09198,1845.91
Burkina Faso,1983,19.58329,20.11975,1753.25
Burkina Faso,1980,19.38757,20.03144,1730.22
Burkina Faso,1984,19.64018,20.14327,1710.09
Burkina Faso,1981,19.44603,20.06225,1658.62
Burundi,1981,19.25894,21.11359,2039.46
Burundi,1980,19.16549,21.08872,2024.63
Burundi,1986,19.70808,21.17456,1986.96
Burundi,1985,19.62296,21.14807,1956.96
Burundi,1987,19.79292,21.19978,1950.58
Burundi,1982,19.34813,21.12784,1945.09
Burundi,1988,19.88693,21.23035,1926.97
Burundi,1991,20.15831,21.30618,1878.04
Burundi,1983,19.43468,21.13206,1874.38
Burundi,1990,20.07214,21.27423,1863.88
Burundi,1992,20.2388,21.33931,1847.02
Burundi,1993,20.30242,21.35314,1780.6
Burundi,1984,19.53371,21.12775,1778.86
Burundi,1989,19.98949,21.24526,1764.36
Burundi,1997,20.4911,21.3182,1728.1
Burundi,1996,20.44702,21.33228,1717.72
Burundi,2002,20.81771,21.31762,1700.41
Burundi,1994,20.36048,21.35172,1699.09
Burundi,1995,20.41268,21.34265,1696.38
Burundi,2005,21.05691,21.38838,1695.73
Burundi,2003,20.8969,21.33669,1693.78
Burundi,2001,20.74013,21.30016,1692.71
Burundi,2007,21.20367,21.45897,1684.72
Burundi,1999,20.60738,21.30712,1680.26
Burundi,2004,20.98133,21.36172,1679.35
Burundi,1998,20.53734,21.30669,1672.16
Burundi,2006,21.13112,21.42011,1658.39
Burundi,2000,20.67194,21.29665,1646.65
Cambodia,2007,21.59359,20.72057,2267.55
Cambodia,2006,21.48615,20.63655,2250.27
Cambodia,2005,21.3799,20.55831,2218.23
Cambodia,2003,21.18149,20.42144,2134.05
Cambodia,2004,21.27355,20.48485,2110.54
Cambodia,2002,21.08197,20.36407,2083.05
Cambodia,2000,20.86207,20.25863,2075.64
Cambodia,2001,20.97516,20.31227,2056.11
Cambodia,1999,20.76358,20.21073,1965.69
Cambodia,1995,20.49113,20.03927,1946.73
Cambodia,1994,20.41932,20.00377,1921.71
Cambodia,1992,20.28202,19.9375,1909.01
Cambodia,1993,20.35037,19.96919,1905.67
Cambodia,1998,20.67523,20.16351,1885.78
Cambodia,1991,20.21236,19.90519,1877.6
Cambodia,1988,20.01792,19.83981,1828.11
Cambodia,1983,19.68502,19.73194,1823.4
Cambodia,1996,20.55375,20.08239,1812.46
Cambodia,1990,20.14142,19.88134,1809.97
Cambodia,1987,19.94868,19.81391,1804.03
Cambodia,1997,20.61301,20.12625,1803.92
Cambodia,1984,19.7497,19.74852,1790.71
Cambodia,1989,20.07926,19.86195,1765.65
Cambodia,1982,19.62565,19.7174,1764.98
Cambodia,1981,19.58032,19.70779,1742.88
Cambodia,1985,19.81632,19.77075,1723.25
Cambodia,1986,19.88158,19.7942,1700.45
Cambodia,1980,19.55238,19.69966,1669.35
Cameroon,2007,24.79912,23.57521,2269.12
Cameroon,2006,24.64737,23.47444,2259.69
Cameroon,2005,24.49248,23.37502,2247.6
Cameroon,2004,24.32915,23.27218,2244.51
Cameroon,2003,24.15956,23.16918,2229.86
Cameroon,1980,21.52202,21.78602,2211.37
Cameroon,2002,23.99221,23.07282,2194.48
Cameroon,2001,23.82855,22.98135,2152.25
Cameroon,1981,21.64721,21.86229,2144.5
Cameroon,2000,23.66765,22.90632,2138.3
Cameroon,1982,21.78201,21.94666,2137.83
Cameroon,1986,22.32596,22.30308,2133.08
Cameroon,1983,21.91054,22.03968,2099.37
Cameroon,1999,23.50664,22.8312,2099.22
Cameroon,1998,23.36805,22.76663,2094.21
Cameroon,1992,22.84369,22.50597,2080.94
Cameroon,1997,23.23849,22.69765,2065.75
Cameroon,1985,22.18679,22.21209,2064.99
Cameroon,1984,22.04621,22.11848,2030.17
Cameroon,1995,23.04433,22.59547,2008.02
Cameroon,1989,22.62573,22.42781,2003.29
Cameroon,1987,22.44293,22.35705,2001.12
Cameroon,1990,22.70601,22.4571,1997.46
Cameroon,1994,22.97165,22.56063,1994.14
Cameroon,1996,23.12848,22.63932,1988.47
Cameroon,1993,22.90583,22.53125,1984.57
Cameroon,1991,22.77285,22.48289,1980.43
Cameroon,1988,22.54006,22.39403,1959.65
Canada,2004,26.45484,27.24205,3544.91
Canada,2006,26.58187,27.35018,3535.09
Canada,2007,26.6421,27.40416,3532.47
Canada,2002,26.29888,27.12542,3531.56
Canada,2003,26.3795,27.18538,3531.41
Canada,2005,26.51921,27.29581,3521.97
Canada,2000,26.11965,26.99336,3515.36
Canada,2001,26.2145,27.06234,3512.66
Canada,1999,26.01716,26.91646,3500.47
Canada,1998,25.91079,26.83631,3462.38
Canada,1997,25.79637,26.75346,3389.35
Canada,1996,25.68735,26.67114,3251.99
Canada,1995,25.58741,26.58874,3207.64
Canada,1994,25.49248,26.49979,3207.49
Canada,1987,24.83096,25.85306,3137.15
Canada,1993,25.39836,26.40651,3120
Canada,1992,25.30642,26.31568,3090.01
Canada,1986,24.72117,25.75539,3085.61
Canada,1985,24.61321,25.66346,3043.13
Canada,1991,25.22367,26.22243,3038.62
Canada,1989,25.046,26.04039,3037.18
Canada,1990,25.14319,26.1324,3019.45
Canada,1988,24.93661,25.94492,3012.82
Canada,1984,24.50234,25.57519,2994.33
Canada,1982,24.29829,25.4102,2960.92
Canada,1980,24.09921,25.24074,2950.21
Canada,1983,24.39552,25.48895,2917.07
Canada,1981,24.20033,25.33069,2902.57
Cape Verde,1988,21.91598,21.30276,2679.77
Cape Verde,1987,21.78503,21.19,2646.28
Cape Verde,2007,24.81388,23.36939,2571.92
Cape Verde,2006,24.66432,23.22111,2540.61
Cape Verde,2005,24.51781,23.07864,2534.58
Cape Verde,2004,24.36821,22.95363,2497.66
Cape Verde,1992,22.42647,21.66202,2497.28
Cape Verde,1984,21.42395,20.91738,2477.88
Cape Verde,1995,22.88982,21.9515,2477.11
Cape Verde,1989,22.04334,21.39508,2470.35
Cape Verde,1986,21.69703,21.07982,2462.66
Cape Verde,2003,24.21206,22.83106,2449.96
Cape Verde,1994,22.73411,21.83323,2440.72
Cape Verde,1983,21.26476,20.84066,2440.59
Cape Verde,1993,22.57888,21.74446,2436.68
Cape Verde,1999,23.55057,22.35591,2402.56
Cape Verde,1998,23.37736,22.24215,2373.37
Cape Verde,1997,23.2206,22.13422,2372.64
Cape Verde,2000,23.73321,22.47423,2370.1
Cape Verde,2001,23.89848,22.59267,2358.95
Cape Verde,1990,22.16677,21.48587,2351.57
Cape Verde,1981,20.92917,20.71493,2337.96
Cape Verde,2002,24.05403,22.71017,2333.23
Cape Verde,1985,21.56972,20.99708,2316.58
Cape Verde,1991,22.29279,21.57392,2248.11
Cape Verde,1996,23.04963,22.0401,2230.14
Cape Verde,1980,20.76834,20.65607,2192.23
Cape Verde,1982,21.08539,20.77269,2187.78
Central African Rep.,1981,19.94146,20.96244,2323.35
Central African Rep.,1980,19.86438,20.95858,2314.45
Central African Rep.,1982,20.0128,20.96119,2241.35
Central African Rep.,1983,20.06132,20.94252,2110.36
Central African Rep.,2007,22.26918,20.96435,1985.84
Central African Rep.,2006,22.1374,20.94058,1954.18
Central African Rep.,2005,22.01089,20.92015,1928.27
Central African Rep.,1984,20.10716,20.92022,1924.06
Central African Rep.,2000,21.39235,20.83702,1916.61
Central African Rep.,2002,21.65306,20.8806,1914.37
Central African Rep.,1998,21.14819,20.79623,1912.43
Central African Rep.,2001,21.52312,20.861,1909.31
Central African Rep.,2004,21.89388,20.90453,1908.88
Central African Rep.,1986,20.21535,20.87539,1901.82
Central African Rep.,2003,21.77313,20.88965,1898.35
Central African Rep.,1999,21.26699,20.81486,1892.68
Central African Rep.,1989,20.41186,20.82311,1887.78
Central African Rep.,1990,20.49137,20.81775,1887.17
Central African Rep.,1992,20.63324,20.80177,1883.21
Central African Rep.,1991,20.5693,20.81553,1879.65
Central African Rep.,1987,20.27017,20.85032,1865.47
Central African Rep.,1997,21.04252,20.7839,1864.78
Central African Rep.,1988,20.33582,20.83262,1862.35
Central African Rep.,1993,20.69771,20.78856,1851.19
Central African Rep.,1995,20.86568,20.78063,1842.74
Central African Rep.,1985,20.15377,20.89449,1841.44
Central African Rep.,1994,20.77622,20.78073,1840.75
Central African Rep.,1996,20.94705,20.77539,1834.41
Chad,2007,21.8377,21.40464,2055.82
Chad,2006,21.72089,21.32338,2044.8
Chad,2005,21.58676,21.22857,2018.56
Chad,2004,21.44518,21.12698,1999.24
Chad,1998,20.76043,20.78687,1989.27
Chad,2003,21.30248,21.02777,1987.14
Chad,2001,21.08121,20.91294,1977.04
Chad,1999,20.87342,20.83189,1944.46
Chad,2002,21.18393,20.96196,1926.87
Chad,1994,20.33359,20.6328,1924.43
Chad,2000,20.97976,20.86887,1918.25
Chad,1997,20.64782,20.74174,1847.66
Chad,1996,20.53392,20.70319,1770.97
Chad,1992,20.14354,20.5876,1764.96
Chad,1995,20.43496,20.66849,1755.06
Chad,1991,20.02533,20.54673,1731.32
Chad,1985,19.44676,20.31534,1719.8
Chad,1988,19.71453,20.41912,1703.31
Chad,1989,19.81982,20.46667,1623.29
Chad,1990,19.90881,20.50477,1606.1
Chad,1993,20.22948,20.61301,1605.12
Chad,1980,19.17238,20.22551,1599.34
Chad,1986,19.53491,20.34928,1580.31
Chad,1981,19.19621,20.2271,1578.33
Chad,1982,19.22638,20.2314,1572.31
Chad,1983,19.27967,20.25014,1547.4
Chad,1987,19.60911,20.37757,1529.48
Chad,1984,19.3374,20.27327,1515.94
Chile,2006,27.67001,26.79366,3005.7
Chile,2005,27.53305,26.67952,2945.82
Chile,2007,27.79856,26.90237,2920.42
Chile,2003,27.26867,26.46749,2908.04
Chile,2004,27.39912,26.57109,2899.05
Chile,2002,27.13405,26.36532,2881.1
Chile,2001,26.98724,26.26824,2837.49
Chile,2000,26.84574,26.17741,2805.92
Chile,1999,26.70035,26.08188,2765.68
Chile,1998,26.55244,25.98953,2762.71
Chile,1997,26.38454,25.88624,2752.4
Chile,1996,26.2099,25.77917,2749.69
Chile,1994,25.82232,25.55295,2722.09
Chile,1995,26.01776,25.66344,2719.67
Chile,1981,24.14295,24.56329,2703.93
Chile,1993,25.65157,25.43773,2693.67
Chile,1992,25.47528,25.32067,2693.12
Chile,1980,23.98293,24.48362,2687.24
Chile,1982,24.26083,24.62478,2609.31
Chile,1984,24.47601,24.73825,2579.91
Chile,1991,25.30107,25.21,2562.57
Chile,1983,24.36695,24.67812,2544.4
Chile,1990,25.16493,25.12311,2535.96
Chile,1986,24.6857,24.8453,2492.83
Chile,1987,24.79781,24.89825,2492.26
Chile,1985,24.57872,24.79547,2484.32
Chile,1988,24.91001,24.96211,2468.35
Chile,1989,25.02951,25.04196,2464.94
China,2007,22.88607,22.86161,2980.54
China,2005,22.82195,22.74628,2974.28
China,2006,22.85678,22.80042,2966.79
China,2004,22.77469,22.69719,2940.15
China,2002,22.67688,22.61654,2926.7
China,2003,22.72156,22.65637,2917.38
China,2001,22.64198,22.57822,2917.2
China,1998,22.49949,22.44676,2911.57
China,2000,22.60003,22.54068,2907.61
China,1999,22.54523,22.49909,2893.6
China,1997,22.43812,22.387,2869.62
China,1995,22.31248,22.23897,2823.49
China,1996,22.37993,22.31367,2815.76
China,1994,22.25368,22.1511,2737.73
China,1993,22.19982,22.0732,2667.68
China,1990,22.10147,21.90382,2612.07
China,1992,22.15367,22.00604,2572.63
China,1991,22.11669,21.95193,2543.73
China,1987,22.05982,21.7639,2524.11
China,1988,22.08346,21.81317,2510.23
China,1986,22.02733,21.71745,2509.62
China,1989,22.09101,21.85731,2504.66
China,1985,21.99321,21.67833,2501.36
China,1984,21.96185,21.64363,2499.69
China,1983,21.93416,21.61408,2462.24
China,1982,21.91792,21.5955,2390.25
China,1981,21.90834,21.58356,2224.85
China,1980,21.91721,21.5784,2206.03
Colombia,2007,26.16262,24.82307,2684.65
Colombia,2006,26.09901,24.70577,2670.66
Colombia,2001,25.82815,24.23406,2666.27
Colombia,2004,25.99028,24.4994,2665.07
Colombia,2003,25.93727,24.40818,2657.26
Colombia,2000,25.76325,24.14347,2656.53
Colombia,2005,26.04024,24.59634,2630.9
Colombia,2002,25.88257,24.32036,2628.99
Colombia,1999,25.68912,24.05208,2621.37
Colombia,1997,25.51138,23.86203,2602.88
Colombia,1995,25.28646,23.6395,2586.8
Colombia,1998,25.608,23.95979,2573.71
Colombia,1996,25.4035,23.75218,2562.95
Colombia,1994,25.16083,23.51334,2526.8
Colombia,1993,25.03867,23.39628,2495.93
Colombia,1992,24.91628,23.27852,2449.65
Colombia,1991,24.79842,23.16434,2399.79
Colombia,1990,24.68184,23.05701,2392.39
Colombia,1989,24.56007,22.9499,2386.95
Colombia,1987,24.31597,22.73777,2378.34
Colombia,1983,23.82533,22.36244,2361.44
Colombia,1981,23.5646,22.1769,2360.99
Colombia,1988,24.43749,22.84228,2339.19
Colombia,1982,23.69855,22.26799,2327.6
Colombia,1984,23.94818,22.45181,2327.34
Colombia,1980,23.41736,22.07035,2324.45
Colombia,1985,24.06766,22.54068,2288.66
Colombia,1986,24.18964,22.63499,2278.77
Comoros,1991,21.55173,21.47534,1909.28
Comoros,1992,21.63533,21.52733,1906.26
Comoros,1990,21.46055,21.41916,1886.64
Comoros,2007,22.38153,22.01198,1884.49
Comoros,1993,21.7114,21.57169,1880.7
Comoros,2006,22.31975,21.9634,1860.7
Comoros,1989,21.3604,21.36185,1859.54
Comoros,1996,21.87054,21.66373,1837.62
Comoros,2005,22.2568,21.91364,1826.81
Comoros,1994,21.76424,21.60407,1820.61
Comoros,1995,21.81977,21.63794,1819.41
Comoros,1987,21.20464,21.2455,1816.48
Comoros,1982,20.91591,21.04036,1809.4
Comoros,2004,22.19608,21.8694,1804.38
Comoros,1981,20.87352,21.0066,1803.54
Comoros,1980,20.83725,20.98163,1802.33
Comoros,1988,21.27295,21.30362,1801.1
Comoros,2003,22.13929,21.82661,1797.18
Comoros,1983,20.96267,21.07561,1791.65
Comoros,1986,21.13969,21.18685,1788.3
Comoros,1984,21.01693,21.10763,1785.87
Comoros,1997,21.91443,21.68527,1784.25
Comoros,2002,22.08826,21.79129,1780.78
Comoros,2000,22.00916,21.74088,1746
Comoros,1999,21.97908,21.72285,1737.62
Comoros,2001,22.04251,21.76273,1732.86
Comoros,1998,21.94603,21.70443,1732.5
Comoros,1985,21.07429,21.14296,1729.37
"Congo, Dem. Rep.",1990,20.48744,20.66681,2205.79
"Congo, Dem. Rep.",1989,20.40642,20.673,2203.69
"Congo, Dem. Rep.",1988,20.32624,20.6799,2200.42
"Congo, Dem. Rep.",1984,20.01279,20.70142,2192.33
"Congo, Dem. Rep.",1983,19.94744,20.70907,2188.39
"Congo, Dem. Rep.",1986,20.16304,20.68853,2187.62
"Congo, Dem. Rep.",1982,19.89003,20.72111,2186.32
"Congo, Dem. Rep.",1980,19.78312,20.74786,2180.94
"Congo, Dem. Rep.",1987,20.24448,20.68344,2179.3
"Congo, Dem. Rep.",1981,19.84035,20.73587,2172.16
"Congo, Dem. Rep.",1985,20.08304,20.69308,2166.61
"Congo, Dem. Rep.",1992,20.59772,20.61508,2157.03
"Congo, Dem. Rep.",1991,20.55164,20.6504,2154.28
"Congo, Dem. Rep.",1993,20.62202,20.5555,2067.45
"Congo, Dem. Rep.",1994,20.6396,20.48951,1994.01
"Congo, Dem. Rep.",1995,20.65093,20.40021,1806.93
"Congo, Dem. Rep.",1996,20.6667,20.31166,1743.4
"Congo, Dem. Rep.",1997,20.68731,20.22254,1685.64
"Congo, Dem. Rep.",1998,20.72047,20.14174,1668.25
"Congo, Dem. Rep.",1999,20.75519,20.05896,1614.17
"Congo, Dem. Rep.",2007,21.51727,19.8291,1605.08
"Congo, Dem. Rep.",2000,20.79511,19.97498,1596.68
"Congo, Dem. Rep.",2006,21.37516,19.8018,1584.91
"Congo, Dem. Rep.",2005,21.24306,19.78781,1566.41
"Congo, Dem. Rep.",2004,21.12111,19.78927,1564.61
"Congo, Dem. Rep.",2003,21.01189,19.80717,1558.01
"Congo, Dem. Rep.",2001,20.84604,19.89845,1552.9
"Congo, Dem. Rep.",2002,20.91397,19.83696,1546.67
"Congo, Rep.",2006,22.83381,21.72486,2522.44
"Congo, Rep.",2007,22.97,21.79519,2511.88
"Congo, Rep.",2005,22.68496,21.64382,2503.85
"Congo, Rep.",2004,22.54009,21.57437,2459.2
"Congo, Rep.",2003,22.40105,21.519,2454.38
"Congo, Rep.",2002,22.26737,21.47048,2448.09
"Congo, Rep.",2001,22.12915,21.42314,2373.25
"Congo, Rep.",2000,21.99779,21.38374,2290.51
"Congo, Rep.",1999,21.88073,21.35159,2211.27
"Congo, Rep.",1987,20.86476,21.05228,2116.46
"Congo, Rep.",1982,20.14729,20.76571,2101.12
"Congo, Rep.",1984,20.48106,20.90094,2100
"Congo, Rep.",1988,20.96354,21.09124,2094.9
"Congo, Rep.",1985,20.63071,20.96044,2092.67
"Congo, Rep.",1998,21.77958,21.33138,2083.64
"Congo, Rep.",1986,20.75161,21.00631,2081.37
"Congo, Rep.",1983,20.31211,20.83255,2077.76
"Congo, Rep.",1989,21.05274,21.12095,2055.74
"Congo, Rep.",1980,19.84067,20.63666,2046.48
"Congo, Rep.",1997,21.68085,21.30124,2015.6
"Congo, Rep.",1981,19.98163,20.69499,2006.2
"Congo, Rep.",1990,21.13824,21.14711,1974.97
"Congo, Rep.",1996,21.59139,21.27222,1969.92
"Congo, Rep.",1992,21.29751,21.18663,1968.77
"Congo, Rep.",1991,21.2176,21.16591,1956.43
"Congo, Rep.",1995,21.50901,21.23934,1947.99
"Congo, Rep.",1994,21.43806,21.21799,1946.9
"Congo, Rep.",1993,21.37147,21.20412,1928.82
Costa Rica,2001,26.18898,25.679,2883.14
Costa Rica,1999,25.94772,25.45658,2850.42
Costa Rica,1991,24.69795,24.60423,2847.65
Costa Rica,2007,26.90884,26.3565,2839.76
Costa Rica,2006,26.7814,26.23096,2819.52
Costa Rica,1993,25.02416,24.84882,2816.65
Costa Rica,1992,24.85564,24.73446,2809.78
Costa Rica,2000,26.07532,25.56878,2804.37
Costa Rica,1990,24.54989,24.48617,2803.25
Costa Rica,1995,25.3609,25.0535,2799.26
Costa Rica,1998,25.81207,25.33913,2792.61
Costa Rica,1994,25.19336,24.95523,2789.67
Costa Rica,2003,26.40918,25.88441,2786.75
Costa Rica,2004,26.53201,25.98928,2780.57
Costa Rica,2005,26.65358,26.10699,2778.57
Costa Rica,2002,26.29537,25.78377,2777.99
Costa Rica,1996,25.52029,25.14893,2733.8
Costa Rica,1997,25.66899,25.24253,2722.5
Costa Rica,1989,24.40838,24.37064,2717.34
Costa Rica,1988,24.2835,24.26875,2699.46
Costa Rica,1987,24.14956,24.18361,2671.92
Costa Rica,1985,23.90999,24.0221,2633.8
Costa Rica,1986,24.02919,24.09956,2626.91
Costa Rica,1980,23.37917,23.6937,2562.67
Costa Rica,1984,23.79899,23.947,2556.06
Costa Rica,1983,23.6941,23.88394,2510.46
Costa Rica,1981,23.49898,23.76567,2489.96
Costa Rica,1982,23.59381,23.82701,2412.87
Cote d'Ivoire,1981,21.34631,21.18081,2871.34
Cote d'Ivoire,1980,21.2528,21.12741,2846.96
Cote d'Ivoire,1982,21.43125,21.22675,2818.53
Cote d'Ivoire,1983,21.51484,21.27402,2712.69
Cote d'Ivoire,1984,21.58632,21.31013,2709.66
Cote d'Ivoire,1985,21.65411,21.34647,2637.54
Cote d'Ivoire,1986,21.73472,21.39242,2613.48
Cote d'Ivoire,1988,21.88209,21.47739,2567.46
Cote d'Ivoire,1987,21.81085,21.43551,2563.71
Cote d'Ivoire,2007,23.71021,22.48889,2527.52
Cote d'Ivoire,2006,23.60347,22.41761,2511.52
Cote d'Ivoire,2005,23.49302,22.34639,2503.74
Cote d'Ivoire,1989,21.96782,21.52854,2497.28
Cote d'Ivoire,2004,23.38481,22.28061,2477.68
Cote d'Ivoire,1991,22.10582,21.60217,2476.75
Cote d'Ivoire,2003,23.27574,22.21676,2474.27
Cote d'Ivoire,1992,22.17643,21.64058,2473.11
Cote d'Ivoire,1997,22.6079,21.85798,2465.77
Cote d'Ivoire,2002,23.16914,22.15328,2464.53
Cote d'Ivoire,1998,22.71985,21.91746,2463.81
Cote d'Ivoire,1990,22.0378,21.56519,2460.91
Cote d'Ivoire,1999,22.83242,21.9759,2453.93
Cote d'Ivoire,2001,23.05647,22.09198,2434.94
Cote d'Ivoire,2000,22.9484,22.03598,2424.1
Cote d'Ivoire,1996,22.50263,21.80476,2413.24
Cote d'Ivoire,1995,22.40325,21.75006,2410.35
Cote d'Ivoire,1994,22.31907,21.70943,2401.59
Cote d'Ivoire,1993,22.2521,21.67979,2394.37
Croatia,2005,25.01465,26.30989,2991.81
Croatia,2007,25.12974,26.49896,2989.91
Croatia,2006,25.06832,26.39597,2978.1
Croatia,2004,24.94352,26.21837,2970.23
Croatia,2003,24.86884,26.12982,2885.33
Croatia,2002,24.78217,26.03011,2791.62
Croatia,2001,24.69418,25.93817,2677.21
Croatia,1995,24.56832,25.57994,2554.84
Croatia,1996,24.55297,25.61993,2541.65
Croatia,2000,24.63296,25.85519,2534.87
Croatia,1999,24.5901,25.78556,2525.09
Croatia,1997,24.55187,25.66831,2510.27
Croatia,1998,24.56338,25.72217,2499.13
Croatia,1992,24.79636,25.57456,2411.66
Croatia,1994,24.60722,25.55107,2404.42
Croatia,1993,24.68412,25.55173,2304.02
Cuba,2004,26.03661,24.52858,3376.14
Cuba,2006,26.32865,24.79302,3311.29
Cuba,2005,26.18459,24.65646,3299.91
Cuba,2007,26.45295,24.93192,3273.96
Cuba,2003,25.88304,24.39186,3272.71
Cuba,2002,25.73888,24.26055,3183.33
Cuba,1985,24.46398,23.16927,3132.5
Cuba,1984,24.32081,23.07165,3127.76
Cuba,2001,25.57658,24.16575,3096.42
Cuba,1987,24.72643,23.34879,3082.61
Cuba,1986,24.60699,23.26024,3080.94
Cuba,1983,24.19075,22.98056,3072.76
Cuba,2000,25.441,24.05065,3050.61
Cuba,1989,24.93768,23.51321,3011.65
Cuba,1982,24.05473,22.89338,3009
Cuba,1988,24.84021,23.43399,2994.41
Cuba,1999,25.3054,23.94593,2931.57
Cuba,1981,23.9242,22.80724,2931.35
Cuba,1990,25.02521,23.58502,2921.26
Cuba,1980,23.79721,22.73085,2892.88
Cuba,1991,25.08469,23.63893,2733.8
Cuba,1998,25.20769,23.8616,2653.65
Cuba,1997,25.1423,23.80301,2567.3
Cuba,1992,25.08819,23.67952,2503.86
Cuba,1996,25.09156,23.7573,2450.76
Cuba,1994,25.05412,23.70158,2365.17
Cuba,1995,25.059,23.71862,2327.56
Cuba,1993,25.07141,23.68752,2325.11
Cyprus,1995,25.18044,26.3608,3292.89
Cyprus,1994,25.06992,26.25772,3259.93
Cyprus,1998,25.39555,26.60921,3238.81
Cyprus,1999,25.46393,26.69027,3230.85
Cyprus,1993,24.98829,26.18266,3228.29
Cyprus,2005,25.77066,27.15274,3213.74
Cyprus,1997,25.3215,26.52202,3213.05
Cyprus,2000,25.52631,26.77099,3206.9
Cyprus,1992,24.88728,26.09039,3202.82
Cyprus,2002,25.63186,26.9245,3202.59
Cyprus,2006,25.83593,27.24326,3202.02
Cyprus,2004,25.71934,27.07204,3201.02
Cyprus,1996,25.24982,26.43776,3196.29
Cyprus,2001,25.57712,26.84331,3192.82
Cyprus,2003,25.67421,26.99325,3188.41
Cyprus,2007,25.87751,27.32855,3180.69
Cyprus,1991,24.79323,25.99995,3119.91
Cyprus,1985,24.29863,25.60054,3117.38
Cyprus,1984,24.1944,25.54387,3052.91
Cyprus,1990,24.70891,25.92588,3021.28
Cyprus,1986,24.38792,25.66655,3001.47
Cyprus,1989,24.62185,25.8437,2989.58
Cyprus,1987,24.45966,25.7255,2982.94
Cyprus,1982,23.98458,25.42285,2971.23
Cyprus,1983,24.08281,25.4805,2933.16
Cyprus,1988,24.53225,25.77662,2915.33
Cyprus,1981,23.8853,25.37046,2775.49
Cyprus,1980,23.79843,25.33529,2757.64
Czech Rep.,2004,26.48232,27.56048,3378.62
